"alpha","boot_id","node","mag_index","effect_std_scale","effect_ate_scale","status"
"0.01",341,"harm_future",52,0,0,"zero"
"0.01",341,"harm_future",53,0,0,"zero"
"0.01",341,"harm_future",54,0,0,"zero"
"0.01",341,"harm_future",55,0,0,"zero"
"0.01",341,"harm_future",56,0,0,"zero"
"0.01",341,"harm_future",57,0,0,"zero"
"0.01",341,"harm_future",58,0,0,"zero"
"0.01",341,"harm_future",59,0,0,"zero"
"0.01",341,"harm_future",60,0,0,"zero"
"0.01",341,"harm_future",61,0,0,"zero"
"0.01",341,"harm_future",62,0,0,"zero"
"0.01",341,"harm_future",63,0,0,"zero"
"0.01",341,"harm_future",64,0,0,"zero"
"0.01",341,"harm_future",65,0,0,"zero"
"0.01",341,"harm_future",66,0,0,"zero"
"0.01",341,"harm_future",67,0,0,"zero"
"0.01",341,"harm_future",68,0,0,"zero"
"0.01",341,"harm_future",69,0,0,"zero"
"0.01",341,"harm_future",70,0,0,"zero"
"0.01",341,"harm_future",71,0,0,"zero"
"0.01",341,"harm_future",72,0,0,"zero"
"0.01",341,"harm_future",73,0,0,"zero"
"0.01",341,"harm_future",74,0,0,"zero"
"0.01",341,"harm_future",75,0,0,"zero"
"0.01",341,"harm_future",76,0,0,"zero"
"0.01",341,"harm_future",77,0,0,"zero"
"0.01",341,"harm_future",78,0,0,"zero"
"0.01",341,"harm_future",79,0,0,"zero"
"0.01",341,"harm_future",80,0,0,"zero"
"0.01",341,"harm_future",81,0,0,"zero"
"0.01",341,"harm_future",82,0,0,"zero"
"0.01",341,"harm_future",83,0,0,"zero"
"0.01",341,"harm_future",84,0,0,"zero"
"0.01",341,"harm_future",85,0,0,"zero"
"0.01",341,"harm_future",86,0,0,"zero"
"0.01",341,"harm_future",87,0,0,"zero"
"0.01",341,"harm_future",88,0,0,"zero"
"0.01",341,"harm_future",89,0,0,"zero"
"0.01",341,"harm_future",90,0,0,"zero"
"0.01",341,"harm_future",91,0,0,"zero"
"0.01",341,"harm_future",92,0,0,"zero"
"0.01",341,"harm_future",93,0,0,"zero"
"0.01",341,"harm_future",94,0,0,"zero"
"0.01",341,"harm_future",95,0,0,"zero"
"0.01",341,"harm_future",96,0,0,"zero"
"0.01",341,"harm_future",97,0,0,"zero"
"0.01",341,"harm_future",98,0,0,"zero"
"0.01",341,"harm_future",99,0,0,"zero"
"0.01",341,"harm_future",100,0,0,"zero"
"0.01",341,"harm_future",101,0,0,"zero"
"0.01",341,"harm_future",102,0,0,"zero"
"0.01",341,"harm_future",103,0,0,"zero"
"0.01",341,"harm_future",104,0,0,"zero"
"0.01",341,"harm_future",105,0,0,"zero"
"0.01",341,"harm_future",106,0,0,"zero"
"0.01",341,"harm_future",107,0,0,"zero"
"0.01",341,"harm_future",108,0,0,"zero"
"0.01",341,"harm_future",109,0,0,"zero"
"0.01",341,"harm_future",110,0,0,"zero"
"0.01",341,"harm_future",111,0,0,"zero"
"0.01",341,"harm_future",112,0,0,"zero"
"0.01",341,"harm_future",113,0,0,"zero"
"0.01",341,"harm_future",114,NA,NA,"unidentified"
"0.01",341,"harm_future",115,NA,NA,"unidentified"
"0.01",341,"harm_future",116,NA,NA,"unidentified"
"0.01",341,"harm_future",117,NA,NA,"unidentified"
"0.01",341,"harm_future",118,NA,NA,"unidentified"
"0.01",341,"harm_future",119,NA,NA,"unidentified"
"0.01",341,"harm_future",120,NA,NA,"unidentified"
"0.01",341,"harm_future",121,NA,NA,"unidentified"
"0.01",341,"harm_future",122,NA,NA,"unidentified"
"0.01",341,"harm_future",123,NA,NA,"unidentified"
"0.01",341,"harm_future",124,NA,NA,"unidentified"
"0.01",341,"policy_support",1,0,0,"zero"
"0.01",341,"policy_support",2,0,0,"zero"
"0.01",341,"policy_support",3,0,0,"zero"
"0.01",341,"policy_support",4,0,0,"zero"
"0.01",341,"policy_support",5,0,0,"zero"
"0.01",341,"policy_support",6,0,0,"zero"
"0.01",341,"policy_support",7,0,0,"zero"
"0.01",341,"policy_support",8,0,0,"zero"
"0.01",341,"policy_support",9,0,0,"zero"
"0.01",341,"policy_support",10,0,0,"zero"
"0.01",341,"policy_support",11,0,0,"zero"
"0.01",341,"policy_support",12,0,0,"zero"
"0.01",341,"policy_support",13,0,0,"zero"
"0.01",341,"policy_support",14,0,0,"zero"
"0.01",341,"policy_support",15,0,0,"zero"
"0.01",341,"policy_support",16,0,0,"zero"
"0.01",341,"policy_support",17,0,0,"zero"
"0.01",341,"policy_support",18,0,0,"zero"
"0.01",341,"policy_support",19,0,0,"zero"
"0.01",341,"policy_support",20,0,0,"zero"
"0.01",341,"policy_support",21,0,0,"zero"
"0.01",341,"policy_support",22,0,0,"zero"
"0.01",341,"policy_support",23,0,0,"zero"
"0.01",341,"policy_support",24,0,0,"zero"
"0.01",341,"policy_support",25,0,0,"zero"
"0.01",341,"policy_support",26,0,0,"zero"
"0.01",341,"policy_support",27,0,0,"zero"
"0.01",341,"policy_support",28,0,0,"zero"
"0.01",341,"policy_support",29,0,0,"zero"
"0.01",341,"policy_support",30,0,0,"zero"
"0.01",341,"policy_support",31,0,0,"zero"
"0.01",341,"policy_support",32,0,0,"zero"
"0.01",341,"policy_support",33,0,0,"zero"
"0.01",341,"policy_support",34,0,0,"zero"
"0.01",341,"policy_support",35,0,0,"zero"
"0.01",341,"policy_support",36,0,0,"zero"
"0.01",341,"policy_support",37,0,0,"zero"
"0.01",341,"policy_support",38,0,0,"zero"
"0.01",341,"policy_support",39,0,0,"zero"
"0.01",341,"policy_support",40,0,0,"zero"
"0.01",341,"policy_support",41,0,0,"zero"
"0.01",341,"policy_support",42,0,0,"zero"
"0.01",341,"policy_support",43,0,0,"zero"
"0.01",341,"policy_support",44,0,0,"zero"
"0.01",341,"policy_support",45,0,0,"zero"
"0.01",341,"policy_support",46,0,0,"zero"
"0.01",341,"policy_support",47,0,0,"zero"
"0.01",341,"policy_support",48,0,0,"zero"
"0.01",341,"policy_support",49,0,0,"zero"
"0.01",341,"policy_support",50,0,0,"zero"
"0.01",341,"policy_support",51,0,0,"zero"
"0.01",341,"policy_support",52,0,0,"zero"
"0.01",341,"policy_support",53,0,0,"zero"
"0.01",341,"policy_support",54,0,0,"zero"
"0.01",341,"policy_support",55,0,0,"zero"
"0.01",341,"policy_support",56,0,0,"zero"
"0.01",341,"policy_support",57,0,0,"zero"
"0.01",341,"policy_support",58,0,0,"zero"
"0.01",341,"policy_support",59,0,0,"zero"
"0.01",341,"policy_support",60,0,0,"zero"
"0.01",341,"policy_support",61,0,0,"zero"
"0.01",341,"policy_support",62,0,0,"zero"
"0.01",341,"policy_support",63,0,0,"zero"
"0.01",341,"policy_support",64,0,0,"zero"
"0.01",341,"policy_support",65,0,0,"zero"
"0.01",341,"policy_support",66,0,0,"zero"
"0.01",341,"policy_support",67,0,0,"zero"
"0.01",341,"policy_support",68,0,0,"zero"
"0.01",341,"policy_support",69,0,0,"zero"
"0.01",341,"policy_support",70,0,0,"zero"
"0.01",341,"policy_support",71,0,0,"zero"
"0.01",341,"policy_support",72,0,0,"zero"
"0.01",341,"policy_support",73,0,0,"zero"
"0.01",341,"policy_support",74,0,0,"zero"
"0.01",341,"policy_support",75,0,0,"zero"
"0.01",341,"policy_support",76,0,0,"zero"
"0.01",341,"policy_support",77,0,0,"zero"
"0.01",341,"policy_support",78,0,0,"zero"
"0.01",341,"policy_support",79,0,0,"zero"
"0.01",341,"policy_support",80,0,0,"zero"
"0.01",341,"policy_support",81,0,0,"zero"
"0.01",341,"policy_support",82,0,0,"zero"
"0.01",341,"policy_support",83,0,0,"zero"
"0.01",341,"policy_support",84,0,0,"zero"
"0.01",341,"policy_support",85,0,0,"zero"
"0.01",341,"policy_support",86,0,0,"zero"
"0.01",341,"policy_support",87,0,0,"zero"
"0.01",341,"policy_support",88,0,0,"zero"
"0.01",341,"policy_support",89,0,0,"zero"
"0.01",341,"policy_support",90,0,0,"zero"
"0.01",341,"policy_support",91,0,0,"zero"
"0.01",341,"policy_support",92,0,0,"zero"
"0.01",341,"policy_support",93,0,0,"zero"
"0.01",341,"policy_support",94,0,0,"zero"
"0.01",341,"policy_support",95,0,0,"zero"
"0.01",341,"policy_support",96,0,0,"zero"
"0.01",341,"policy_support",97,0,0,"zero"
"0.01",341,"policy_support",98,0,0,"zero"
"0.01",341,"policy_support",99,0,0,"zero"
"0.01",341,"policy_support",100,0,0,"zero"
"0.01",341,"policy_support",101,0,0,"zero"
"0.01",341,"policy_support",102,0,0,"zero"
"0.01",341,"policy_support",103,0,0,"zero"
"0.01",341,"policy_support",104,0,0,"zero"
"0.01",341,"policy_support",105,0,0,"zero"
"0.01",341,"policy_support",106,0,0,"zero"
"0.01",341,"policy_support",107,0,0,"zero"
"0.01",341,"policy_support",108,0,0,"zero"
"0.01",341,"policy_support",109,0,0,"zero"
"0.01",341,"policy_support",110,0,0,"zero"
"0.01",341,"policy_support",111,0,0,"zero"
"0.01",341,"policy_support",112,0,0,"zero"
"0.01",341,"policy_support",113,0,0,"zero"
"0.01",341,"policy_support",114,0,0,"zero"
"0.01",341,"policy_support",115,0,0,"zero"
"0.01",341,"policy_support",116,0,0,"zero"
"0.01",341,"policy_support",117,0,0,"zero"
"0.01",341,"policy_support",118,0,0,"zero"
"0.01",341,"policy_support",119,0,0,"zero"
"0.01",341,"policy_support",120,0,0,"zero"
"0.01",341,"policy_support",121,0,0,"zero"
"0.01",341,"policy_support",122,0,0,"zero"
"0.01",341,"policy_support",123,0,0,"zero"
"0.01",341,"policy_support",124,0,0,"zero"
"0.01",341,"trust_science",1,0,0,"zero"
"0.01",341,"trust_science",2,0,0,"zero"
"0.01",341,"trust_science",3,0,0,"zero"
"0.01",341,"trust_science",4,0,0,"zero"
"0.01",341,"trust_science",5,0,0,"zero"
"0.01",341,"trust_science",6,0,0,"zero"
"0.01",341,"trust_science",7,0,0,"zero"
"0.01",341,"trust_science",8,0,0,"zero"
"0.01",341,"trust_science",9,0,0,"zero"
"0.01",341,"trust_science",10,0,0,"zero"
"0.01",341,"trust_science",11,0,0,"zero"
"0.01",341,"trust_science",12,0,0,"zero"
"0.01",341,"trust_science",13,0,0,"zero"
"0.01",341,"trust_science",14,0,0,"zero"
"0.01",341,"trust_science",15,0,0,"zero"
"0.01",341,"trust_science",16,0,0,"zero"
"0.01",341,"trust_science",17,0,0,"zero"
"0.01",341,"trust_science",18,0,0,"zero"
"0.01",341,"trust_science",19,0,0,"zero"
"0.01",341,"trust_science",20,0,0,"zero"
"0.01",341,"trust_science",21,0,0,"zero"
"0.01",341,"trust_science",22,0,0,"zero"
"0.01",341,"trust_science",23,0,0,"zero"
"0.01",341,"trust_science",24,0,0,"zero"
"0.01",341,"trust_science",25,0,0,"zero"
"0.01",341,"trust_science",26,0,0,"zero"
"0.01",341,"trust_science",27,0,0,"zero"
"0.01",341,"trust_science",28,0,0,"zero"
"0.01",341,"trust_science",29,0,0,"zero"
"0.01",341,"trust_science",30,0,0,"zero"
"0.01",341,"trust_science",31,0,0,"zero"
"0.01",341,"trust_science",32,0,0,"zero"
"0.01",341,"trust_science",33,0,0,"zero"
"0.01",341,"trust_science",34,0,0,"zero"
"0.01",341,"trust_science",35,0,0,"zero"
"0.01",341,"trust_science",36,0,0,"zero"
"0.01",341,"trust_science",37,0,0,"zero"
"0.01",341,"trust_science",38,0,0,"zero"
"0.01",341,"trust_science",39,0,0,"zero"
"0.01",341,"trust_science",40,0,0,"zero"
"0.01",341,"trust_science",41,0,0,"zero"
"0.01",341,"trust_science",42,0,0,"zero"
"0.01",341,"trust_science",43,0,0,"zero"
"0.01",341,"trust_science",44,0,0,"zero"
"0.01",341,"trust_science",45,0,0,"zero"
"0.01",341,"trust_science",46,0,0,"zero"
"0.01",341,"trust_science",47,0,0,"zero"
"0.01",341,"trust_science",48,0,0,"zero"
"0.01",341,"trust_science",49,0,0,"zero"
"0.01",341,"trust_science",50,0,0,"zero"
"0.01",341,"trust_science",51,0,0,"zero"
"0.01",341,"trust_science",52,0,0,"zero"
"0.01",341,"trust_science",53,0,0,"zero"
"0.01",341,"trust_science",54,0,0,"zero"
"0.01",341,"trust_science",55,0,0,"zero"
"0.01",341,"trust_science",56,0,0,"zero"
"0.01",341,"trust_science",57,0,0,"zero"
"0.01",341,"trust_science",58,0,0,"zero"
"0.01",341,"trust_science",59,0,0,"zero"
"0.01",341,"trust_science",60,0,0,"zero"
"0.01",341,"trust_science",61,0,0,"zero"
"0.01",341,"trust_science",62,0,0,"zero"
"0.01",341,"trust_science",63,0,0,"zero"
"0.01",341,"trust_science",64,0,0,"zero"
"0.01",341,"trust_science",65,0,0,"zero"
"0.01",341,"trust_science",66,0,0,"zero"
"0.01",341,"trust_science",67,0,0,"zero"
"0.01",341,"trust_science",68,0,0,"zero"
"0.01",341,"trust_science",69,0,0,"zero"
"0.01",341,"trust_science",70,0,0,"zero"
"0.01",341,"trust_science",71,0,0,"zero"
"0.01",341,"trust_science",72,0,0,"zero"
"0.01",341,"trust_science",73,0,0,"zero"
"0.01",341,"trust_science",74,0,0,"zero"
"0.01",341,"trust_science",75,0,0,"zero"
"0.01",341,"trust_science",76,0,0,"zero"
"0.01",341,"trust_science",77,0,0,"zero"
"0.01",341,"trust_science",78,0,0,"zero"
"0.01",341,"trust_science",79,0,0,"zero"
"0.01",341,"trust_science",80,0,0,"zero"
"0.01",341,"trust_science",81,0,0,"zero"
"0.01",341,"trust_science",82,0,0,"zero"
"0.01",341,"trust_science",83,0,0,"zero"
"0.01",341,"trust_science",84,0,0,"zero"
"0.01",341,"trust_science",85,0,0,"zero"
"0.01",341,"trust_science",86,0,0,"zero"
"0.01",341,"trust_science",87,0,0,"zero"
"0.01",341,"trust_science",88,0,0,"zero"
"0.01",341,"trust_science",89,0,0,"zero"
"0.01",341,"trust_science",90,0,0,"zero"
"0.01",341,"trust_science",91,0,0,"zero"
"0.01",341,"trust_science",92,0,0,"zero"
"0.01",341,"trust_science",93,0,0,"zero"
"0.01",341,"trust_science",94,0,0,"zero"
"0.01",341,"trust_science",95,0,0,"zero"
"0.01",341,"trust_science",96,0,0,"zero"
"0.01",341,"trust_science",97,0,0,"zero"
"0.01",341,"trust_science",98,0,0,"zero"
"0.01",341,"trust_science",99,0,0,"zero"
"0.01",341,"trust_science",100,0,0,"zero"
"0.01",341,"trust_science",101,0,0,"zero"
"0.01",341,"trust_science",102,0,0,"zero"
"0.01",341,"trust_science",103,0,0,"zero"
"0.01",341,"trust_science",104,0,0,"zero"
"0.01",341,"trust_science",105,0,0,"zero"
"0.01",341,"trust_science",106,0,0,"zero"
"0.01",341,"trust_science",107,0,0,"zero"
"0.01",341,"trust_science",108,0,0,"zero"
"0.01",341,"trust_science",109,0,0,"zero"
"0.01",341,"trust_science",110,0,0,"zero"
"0.01",341,"trust_science",111,0,0,"zero"
"0.01",341,"trust_science",112,0,0,"zero"
"0.01",341,"trust_science",113,0,0,"zero"
"0.01",341,"trust_science",114,0,0,"zero"
"0.01",341,"trust_science",115,0,0,"zero"
"0.01",341,"trust_science",116,0,0,"zero"
"0.01",341,"trust_science",117,0,0,"zero"
"0.01",341,"trust_science",118,0,0,"zero"
"0.01",341,"trust_science",119,0,0,"zero"
"0.01",341,"trust_science",120,0,0,"zero"
"0.01",341,"trust_science",121,0,0,"zero"
"0.01",341,"trust_science",122,0,0,"zero"
"0.01",341,"trust_science",123,0,0,"zero"
"0.01",341,"trust_science",124,0,0,"zero"
"0.01",341,"social_norms",1,0,0,"zero"
"0.01",341,"social_norms",2,0,0,"zero"
"0.01",341,"social_norms",3,0,0,"zero"
"0.01",341,"social_norms",4,0,0,"zero"
"0.01",341,"social_norms",5,0,0,"zero"
"0.01",341,"social_norms",6,0,0,"zero"
"0.01",341,"social_norms",7,0,0,"zero"
"0.01",341,"social_norms",8,0,0,"zero"
"0.01",341,"social_norms",9,0,0,"zero"
"0.01",341,"social_norms",10,0,0,"zero"
"0.01",341,"social_norms",11,0,0,"zero"
"0.01",341,"social_norms",12,0,0,"zero"
"0.01",341,"social_norms",13,0,0,"zero"
"0.01",341,"social_norms",14,0,0,"zero"
"0.01",341,"social_norms",15,0,0,"zero"
"0.01",341,"social_norms",16,0,0,"zero"
"0.01",341,"social_norms",17,0,0,"zero"
"0.01",341,"social_norms",18,0,0,"zero"
"0.01",341,"social_norms",19,0,0,"zero"
"0.01",341,"social_norms",20,0,0,"zero"
"0.01",341,"social_norms",21,0,0,"zero"
"0.01",341,"social_norms",22,0,0,"zero"
"0.01",341,"social_norms",23,0,0,"zero"
"0.01",341,"social_norms",24,0,0,"zero"
"0.01",341,"social_norms",25,0,0,"zero"
"0.01",341,"social_norms",26,0,0,"zero"
"0.01",341,"social_norms",27,0,0,"zero"
"0.01",341,"social_norms",28,0,0,"zero"
"0.01",341,"social_norms",29,0,0,"zero"
"0.01",341,"social_norms",30,0,0,"zero"
"0.01",341,"social_norms",31,0,0,"zero"
"0.01",341,"social_norms",32,0,0,"zero"
"0.01",341,"social_norms",33,0,0,"zero"
"0.01",341,"social_norms",34,0,0,"zero"
"0.01",341,"social_norms",35,0,0,"zero"
"0.01",341,"social_norms",36,0,0,"zero"
"0.01",341,"social_norms",37,0,0,"zero"
"0.01",341,"social_norms",38,0,0,"zero"
"0.01",341,"social_norms",39,0,0,"zero"
"0.01",341,"social_norms",40,0,0,"zero"
"0.01",341,"social_norms",41,0,0,"zero"
"0.01",341,"social_norms",42,0,0,"zero"
"0.01",341,"social_norms",43,0,0,"zero"
"0.01",341,"social_norms",44,0,0,"zero"
"0.01",341,"social_norms",45,0,0,"zero"
"0.01",341,"social_norms",46,0,0,"zero"
"0.01",341,"social_norms",47,0,0,"zero"
"0.01",341,"social_norms",48,0,0,"zero"
"0.01",341,"social_norms",49,0,0,"zero"
"0.01",341,"social_norms",50,0,0,"zero"
"0.01",341,"social_norms",51,0,0,"zero"
"0.01",341,"social_norms",52,0,0,"zero"
"0.01",341,"social_norms",53,0,0,"zero"
"0.01",341,"social_norms",54,0,0,"zero"
"0.01",341,"social_norms",55,0,0,"zero"
"0.01",341,"social_norms",56,0,0,"zero"
"0.01",341,"social_norms",57,0,0,"zero"
"0.01",341,"social_norms",58,0,0,"zero"
"0.01",341,"social_norms",59,0,0,"zero"
"0.01",341,"social_norms",60,0,0,"zero"
"0.01",341,"social_norms",61,0,0,"zero"
"0.01",341,"social_norms",62,0,0,"zero"
"0.01",341,"social_norms",63,0,0,"zero"
"0.01",341,"social_norms",64,0,0,"zero"
"0.01",341,"social_norms",65,0,0,"zero"
"0.01",341,"social_norms",66,0,0,"zero"
"0.01",341,"social_norms",67,0,0,"zero"
"0.01",341,"social_norms",68,0,0,"zero"
"0.01",341,"social_norms",69,0,0,"zero"
"0.01",341,"social_norms",70,0,0,"zero"
"0.01",341,"social_norms",71,0,0,"zero"
"0.01",341,"social_norms",72,0,0,"zero"
"0.01",341,"social_norms",73,0,0,"zero"
"0.01",341,"social_norms",74,0,0,"zero"
"0.01",341,"social_norms",75,0,0,"zero"
"0.01",341,"social_norms",76,0,0,"zero"
"0.01",341,"social_norms",77,0,0,"zero"
"0.01",341,"social_norms",78,0,0,"zero"
"0.01",341,"social_norms",79,0,0,"zero"
"0.01",341,"social_norms",80,0,0,"zero"
"0.01",341,"social_norms",81,0,0,"zero"
"0.01",341,"social_norms",82,0,0,"zero"
"0.01",341,"social_norms",83,0,0,"zero"
"0.01",341,"social_norms",84,0,0,"zero"
"0.01",341,"social_norms",85,0,0,"zero"
"0.01",341,"social_norms",86,0,0,"zero"
"0.01",341,"social_norms",87,0,0,"zero"
"0.01",341,"social_norms",88,0,0,"zero"
"0.01",341,"social_norms",89,0,0,"zero"
"0.01",341,"social_norms",90,0,0,"zero"
"0.01",341,"social_norms",91,0,0,"zero"
"0.01",341,"social_norms",92,0,0,"zero"
"0.01",341,"social_norms",93,0,0,"zero"
"0.01",341,"social_norms",94,0,0,"zero"
"0.01",341,"social_norms",95,0,0,"zero"
"0.01",341,"social_norms",96,0,0,"zero"
"0.01",341,"social_norms",97,0,0,"zero"
"0.01",341,"social_norms",98,0,0,"zero"
"0.01",341,"social_norms",99,0,0,"zero"
"0.01",341,"social_norms",100,0,0,"zero"
"0.01",341,"social_norms",101,0,0,"zero"
"0.01",341,"social_norms",102,0,0,"zero"
"0.01",341,"social_norms",103,0,0,"zero"
"0.01",341,"social_norms",104,0,0,"zero"
"0.01",341,"social_norms",105,0,0,"zero"
"0.01",341,"social_norms",106,0,0,"zero"
"0.01",341,"social_norms",107,0,0,"zero"
"0.01",341,"social_norms",108,0,0,"zero"
"0.01",341,"social_norms",109,0,0,"zero"
"0.01",341,"social_norms",110,0,0,"zero"
"0.01",341,"social_norms",111,0,0,"zero"
"0.01",341,"social_norms",112,0,0,"zero"
"0.01",341,"social_norms",113,0,0,"zero"
"0.01",341,"social_norms",114,0,0,"zero"
"0.01",341,"social_norms",115,0,0,"zero"
"0.01",341,"social_norms",116,0,0,"zero"
"0.01",341,"social_norms",117,0,0,"zero"
"0.01",341,"social_norms",118,0,0,"zero"
"0.01",341,"social_norms",119,0,0,"zero"
"0.01",341,"social_norms",120,0,0,"zero"
"0.01",341,"social_norms",121,0,0,"zero"
"0.01",341,"social_norms",122,0,0,"zero"
"0.01",341,"social_norms",123,0,0,"zero"
"0.01",341,"social_norms",124,0,0,"zero"
"0.01",341,"politics",1,0,0,"zero"
"0.01",341,"politics",2,0,0,"zero"
"0.01",341,"politics",3,0,0,"zero"
"0.01",341,"politics",4,0,0,"zero"
"0.01",341,"politics",5,0,0,"zero"
"0.01",341,"politics",6,0,0,"zero"
"0.01",341,"politics",7,0,0,"zero"
"0.01",341,"politics",8,0,0,"zero"
"0.01",341,"politics",9,0,0,"zero"
"0.01",341,"politics",10,0,0,"zero"
"0.01",341,"politics",11,0,0,"zero"
"0.01",341,"politics",12,0,0,"zero"
"0.01",341,"politics",13,0,0,"zero"
"0.01",341,"politics",14,0,0,"zero"
"0.01",341,"politics",15,0,0,"zero"
"0.01",341,"politics",16,0,0,"zero"
"0.01",341,"politics",17,0,0,"zero"
"0.01",341,"politics",18,0,0,"zero"
"0.01",341,"politics",19,0,0,"zero"
"0.01",341,"politics",20,0,0,"zero"
"0.01",341,"politics",21,0,0,"zero"
"0.01",341,"politics",22,0,0,"zero"
"0.01",341,"politics",23,0,0,"zero"
"0.01",341,"politics",24,0,0,"zero"
"0.01",341,"politics",25,0,0,"zero"
"0.01",341,"politics",26,0,0,"zero"
"0.01",341,"politics",27,0,0,"zero"
"0.01",341,"politics",28,0,0,"zero"
"0.01",341,"politics",29,0,0,"zero"
"0.01",341,"politics",30,0,0,"zero"
"0.01",341,"politics",31,0,0,"zero"
"0.01",341,"politics",32,0,0,"zero"
"0.01",341,"politics",33,0,0,"zero"
"0.01",341,"politics",34,0,0,"zero"
"0.01",341,"politics",35,0,0,"zero"
"0.01",341,"politics",36,0,0,"zero"
"0.01",341,"politics",37,0,0,"zero"
"0.01",341,"politics",38,0,0,"zero"
"0.01",341,"politics",39,0,0,"zero"
"0.01",341,"politics",40,0,0,"zero"
"0.01",341,"politics",41,0,0,"zero"
"0.01",341,"politics",42,0,0,"zero"
"0.01",341,"politics",43,0,0,"zero"
"0.01",341,"politics",44,0,0,"zero"
"0.01",341,"politics",45,0,0,"zero"
"0.01",341,"politics",46,0,0,"zero"
"0.01",341,"politics",47,0,0,"zero"
"0.01",341,"politics",48,0,0,"zero"
"0.01",341,"politics",49,0,0,"zero"
"0.01",341,"politics",50,0,0,"zero"
"0.01",341,"politics",51,0,0,"zero"
"0.01",341,"politics",52,0,0,"zero"
"0.01",341,"politics",53,0,0,"zero"
"0.01",341,"politics",54,0,0,"zero"
"0.01",341,"politics",55,0,0,"zero"
"0.01",341,"politics",56,0,0,"zero"
"0.01",341,"politics",57,0,0,"zero"
"0.01",341,"politics",58,0,0,"zero"
"0.01",341,"politics",59,0,0,"zero"
"0.01",341,"politics",60,0,0,"zero"
"0.01",341,"politics",61,0,0,"zero"
"0.01",341,"politics",62,0,0,"zero"
"0.01",341,"politics",63,0,0,"zero"
"0.01",341,"politics",64,0,0,"zero"
"0.01",341,"politics",65,0,0,"zero"
"0.01",341,"politics",66,0,0,"zero"
"0.01",341,"politics",67,0,0,"zero"
"0.01",341,"politics",68,0,0,"zero"
